@CarlosBolsonaro,CAPITALISMO X SOCIALISMO: https://t.co/JzZ6iXhgnf,http://twitter.com/CarlosBolsonaro/status/842355741390475264,"March 16, 2017 at 09:43AM",,
@CarlosBolsonaro,"""Vamos soltar pombas, abraçar árvores, colocar livros nas mãos dos criminosos e soltar todos, pois a cadeia não res… https://t.co/mYRGhqTiGD",http://twitter.com/CarlosBolsonaro/status/842374572586463232,"March 16, 2017 at 10:58AM",,
@CarlosBolsonaro,"Enquanto isso, turma do STF torna réu @jairbolsonaro por responder à uma calúnia em menos de 4 anos depois do ocorr… https://t.co/cGLXcyV8HW",http://twitter.com/CarlosBolsonaro/status/842473101992550400,"March 16, 2017 at 05:30PM",,
@CarlosBolsonaro,STF torna Bolsonaro réu por responder calúnia e rejeita queixa-crime contra Jandirão alegando IMUNIDADE no twitter. https://t.co/EFipuVovSD,http://twitter.com/CarlosBolsonaro/status/842475047973470211,"March 16, 2017 at 05:37PM",,
@CarlosBolsonaro,"O rombo existe. O Brasil precisa sim de uma reforma, mas não a do governo. Conheça a... https://t.co/vwtn098jpD by… https://t.co/bMZvNP3O9L",http://twitter.com/CarlosBolsonaro/status/842491510021066752,"March 16, 2017 at 06:43PM",,
@CarlosBolsonaro,"RT @OdeCarvalho: Antigamente só meia dúzia de malucos, nas universidades, achava que ""o sexo anal derruba o capital"". Hoje isso já virou política de governo.",http://twitter.com/CarlosBolsonaro/status/842740676911681536,"March 17, 2017 at 11:13AM",,
@CarlosBolsonaro,Isso é PT: https://t.co/2xRVhHe9Bu,http://twitter.com/CarlosBolsonaro/status/842740743928188929,"March 17, 2017 at 11:13AM",,
@CarlosBolsonaro,Me ajude a ter uma cadeira de rodas nova https://t.co/nDUPKbh8Qz by #Justiceiro_Sujo via @c0nvey,http://twitter.com/CarlosBolsonaro/status/842882519628468225,"March 17, 2017 at 08:37PM",,
@CarlosBolsonaro,"Em 28 anos d política, Bolsonaro rejeita doação tb da Friboi, ñ surge em + uma lista...mas ñ concordo em td c ele e ser honesto é obrigação!",http://twitter.com/CarlosBolsonaro/status/843024658635145216,"March 18, 2017 at 06:01AM",,
@CarlosBolsonaro,"""Só 5% da Câmara têm projeto aprovado!""... ué, mas o Bolsonaro... taxista, malabarista, fisculturista, ñ passarão! https://t.co/f1euhuIj06",http://twitter.com/CarlosBolsonaro/status/843026402060521472,"March 18, 2017 at 06:08AM",,
@CarlosBolsonaro,"Como agem os isentões e esquerdistas... como vivem, aonde moram, do q se alimentam... https://t.co/F26vskRbFh",http://twitter.com/CarlosBolsonaro/status/843032819236556806,"March 18, 2017 at 06:34AM",,
@CarlosBolsonaro,"Procurador Eleitoral, irmão do governador do MA -Flávio Dino- PCdoB, quer multar @jairbolsonaro . 
Acusa-o d propaganda antecipada. Pq será?",http://twitter.com/CarlosBolsonaro/status/843106349558972421,"March 18, 2017 at 11:26AM",,
@CarlosBolsonaro,"Bolsonaro, Friboi e o que a mídia não conta: https://t.co/67HwHuvArc",http://twitter.com/CarlosBolsonaro/status/843108959443738624,"March 18, 2017 at 11:36AM",,
@CarlosBolsonaro,🤔🤔🤔 https://t.co/IVX4TZKmUv,http://twitter.com/CarlosBolsonaro/status/843139140665425920,"March 18, 2017 at 01:36PM",,
@CarlosBolsonaro,"Lula vira pó. Odebrecht confirma reforma do sítio, compra de terreno, contas... https://t.co/tA1PPCycqQ by… https://t.co/8EYQQw0R6v",http://twitter.com/CarlosBolsonaro/status/843196441011146753,"March 18, 2017 at 05:24PM",,
@CarlosBolsonaro,E ñ se esqueça q o Bolsonaro é frigorificofóbico tb! https://t.co/stMFQOeDwG,http://twitter.com/CarlosBolsonaro/status/843203299704737796,"March 18, 2017 at 05:51PM",,
@CarlosBolsonaro,Prof. @odecarvalho fala sobre o feminismo e as mutações sociais q o socialismo traz a sociedade s/ q ela perceba: https://t.co/l6dFgW0wlp,http://twitter.com/CarlosBolsonaro/status/843453778431041536,"March 19, 2017 at 10:27AM",,
@CarlosBolsonaro,"Acredite se quiser: tem ""jornalista"" achando que a Operação Carne Fraca é para... https://t.co/XfXQrGom5X by… https://t.co/lXLR3CWcAQ",http://twitter.com/CarlosBolsonaro/status/843571682182881281,"March 19, 2017 at 06:15PM",,
@CarlosBolsonaro,"Da série DEMÊNCIA ESQUERDISTA BRASILEIRA: a culpa é do objeto e ñ do assassino, a culpa é dos investigação e ñ de quem cometeu o crime...",http://twitter.com/CarlosBolsonaro/status/843594171659313154,"March 19, 2017 at 07:44PM",,
@CarlosBolsonaro,Isso mostra simplesmente que o Brasil tem cura! 👍🏻 https://t.co/gwgzmeGx8z,http://twitter.com/CarlosBolsonaro/status/843594481035329536,"March 19, 2017 at 07:46PM",,
@CarlosBolsonaro,"Segundo a ideologia de gênero, o papelão pode sim ser considerado carne! Basta querer e pronto! https://t.co/sxdQeMMeOA",http://twitter.com/CarlosBolsonaro/status/843595248068673536,"March 19, 2017 at 07:49PM",,
@CarlosBolsonaro,RT @ibrags: Existem 2 tipos de jornalismo https://t.co/tmWlL9K62k,http://twitter.com/CarlosBolsonaro/status/843595599652048897,"March 19, 2017 at 07:50PM",,
@CarlosBolsonaro,O primeiro passo parece sempre insignificante... somente parece! https://t.co/VuBMzttrRs,http://twitter.com/CarlosBolsonaro/status/843607335251693568,"March 19, 2017 at 08:37PM",,
@CarlosBolsonaro,RT @implicante_org: Este é o cidadão que diz ter condições de arrumar a economia do país https://t.co/XS7F6OXVqj https://t.co/SmUKurpgh4,http://twitter.com/CarlosBolsonaro/status/843745892113022976,"March 20, 2017 at 05:47AM",,
@CarlosBolsonaro,"""É memo é?!"" 🤔 https://t.co/mgeTiym9KU",http://twitter.com/CarlosBolsonaro/status/843760102955978752,"March 20, 2017 at 06:44AM",,
@CarlosBolsonaro,A sociedade revoltada com os rumos da soltura do goleiro Bruno e outros casos criminais! E como legisladores reagem? R:😴...,http://twitter.com/CarlosBolsonaro/status/843761536598523905,"March 20, 2017 at 06:50AM",,
@CarlosBolsonaro,..revolta geral c/rumos d casos criminais! Como a Justiça reage?Torna réu por incitação a estupro propositor d aumento d pena p/ estuprador!,http://twitter.com/CarlosBolsonaro/status/843763012469178368,"March 20, 2017 at 06:55AM",,
@CarlosBolsonaro,...A sociedade revoltada com os rumos de casos criminais! E como grande parte da imprensa reage? R: dane-se... Bolsonaro preconceituoso!,http://twitter.com/CarlosBolsonaro/status/843763496080883712,"March 20, 2017 at 06:57AM",,
@CarlosBolsonaro,S/ segurança a economia ñ prosperará e economia e valores são os pilares d uma sociedade sadia! Seguir outra linha é inspiração socialista!,http://twitter.com/CarlosBolsonaro/status/843765513079701508,"March 20, 2017 at 07:05AM",,
@CarlosBolsonaro,PROGRESSOS DO ESTADO MÃE: assaltos a barraquinhas de cachorro quente agora são feitos c/ fuzis! Ainda bem q existe o estuto do desarmamento!,http://twitter.com/CarlosBolsonaro/status/843766609101684736,"March 20, 2017 at 07:10AM",,
@CarlosBolsonaro,A Friboi pegou empréstimos d + d R$ 10 Bi no BNDES e ainda doou dinheiro p/ campanha de políticos! Isso vai mto além da qualidade da carne!,http://twitter.com/CarlosBolsonaro/status/843778930398126080,"March 20, 2017 at 07:59AM",,
@CarlosBolsonaro,É isso que eles querem fazer com sua cabeça! https://t.co/LG2p9Jqpzk,http://twitter.com/CarlosBolsonaro/status/843787047278141440,"March 20, 2017 at 08:31AM",,
@CarlosBolsonaro,"RT @flaviomorgen: @CarlosBolsonaro E o @jairbolsonaro é que faz apologia ao estupro, na próxima reportagem da Fake News.",http://twitter.com/CarlosBolsonaro/status/843817476207067137,"March 20, 2017 at 10:32AM",,
@CarlosBolsonaro,Países parceiros anunciam embargo contra carnes brasileiras após operação da PF https://t.co/Lsd9gf56fz by #Estadao… https://t.co/5MJQeY3UTS,http://twitter.com/CarlosBolsonaro/status/843874915526868992,"March 20, 2017 at 02:20PM",,
@CarlosBolsonaro,🤔🤔🤔Será??? https://t.co/bcCWSdxEXZ,http://twitter.com/CarlosBolsonaro/status/843979602531946496,"March 20, 2017 at 09:16PM",,
@CarlosBolsonaro,"RT @implicante_org: Ao contrário da “narrativa” da velha mídia, a esquerda perdeu e a direita ganhou na Holanda https://t.co/Xch4w1xSW4 https://t.co/FvRkYUU0nW",http://twitter.com/CarlosBolsonaro/status/843980773434822656,"March 20, 2017 at 09:21PM",,
@CarlosBolsonaro,Até 2018 vão se arriar tanto que vai ter muito útilzinho bugando por ai!!! PSDB 💙PT💙PSOL... https://t.co/gQOBveikWk,http://twitter.com/CarlosBolsonaro/status/843981505227644928,"March 20, 2017 at 09:24PM",,
@CarlosBolsonaro,"AINNN, O BOLSONARO NÃO FALA DE ECONOMIA.... mais um dos mtos fatos que provam o contrário! Mais detalhes em… https://t.co/8nl2a20U7l",http://twitter.com/CarlosBolsonaro/status/843983625569910784,"March 20, 2017 at 09:32PM",,
@CarlosBolsonaro,👍🏻 https://t.co/a8Xwi3VevM,http://twitter.com/CarlosBolsonaro/status/844121064515026944,"March 21, 2017 at 06:38AM",,
@CarlosBolsonaro,RT @JornalOGlobo: Filho de Bolsonaro ridiculariza ideologia de gênero. https://t.co/nJ7bGwu0bU [@RadiodoMoreno] https://t.co/RemZLvzmRl,http://twitter.com/CarlosBolsonaro/status/844122191855869952,"March 21, 2017 at 06:43AM",,
@CarlosBolsonaro,"Parabéns Pai, Parabéns Referência, Parabéns @jairbolsonaro : https://t.co/wd5BexkjB8",http://twitter.com/CarlosBolsonaro/status/844171156471107585,"March 21, 2017 at 09:57AM",,
@CarlosBolsonaro,"RT @Rconstantino: Bolsonaro no “The Noite”, de Danilo Gentili, mostra a humildade que falta aos petistas https://t.co/aGOmjie3MB",http://twitter.com/CarlosBolsonaro/status/844225427946332160,"March 21, 2017 at 01:33PM",,
@CarlosBolsonaro,RT @SBTonline: Veja a entrevista completa do @jairbolsonaro no The Noite https://t.co/CQJRqF5tTp https://t.co/1KfNjxEtoB,http://twitter.com/CarlosBolsonaro/status/844226229066784768,"March 21, 2017 at 01:36PM",,
@CarlosBolsonaro,"RT @BlogDoPim: Chamar bandido de ""vítima da sociedade"" andando escoltado é fácil, esquerdista. Quero ver virando refém de ônibus na Ponte Rio-Niterói.",http://twitter.com/CarlosBolsonaro/status/844226481710678016,"March 21, 2017 at 01:37PM",,
@CarlosBolsonaro,"RT @alex_borges: ""Por que não sou liberal"" (Olavo de Carvalho) https://t.co/yE86BOl8Gl",http://twitter.com/CarlosBolsonaro/status/844247513431523329,"March 21, 2017 at 03:01PM",,
@CarlosBolsonaro,"EscolaSemPartido: até agora pouco conversando c/ o professor da UFF, Policial Militar e vereador carica @drjorgemanaia . 🇧🇷",http://twitter.com/CarlosBolsonaro/status/844310053637292032,"March 21, 2017 at 07:09PM",,
@CarlosBolsonaro,Por que assustamos tanto até quem diz que quer algo diferente? 🤔! Não se deixe enganar! https://t.co/FOsBLbbmtU,http://twitter.com/CarlosBolsonaro/status/844310470265843712,"March 21, 2017 at 07:11PM",,
@CarlosBolsonaro,RT @moura_101: O burrice não tem limites. https://t.co/ZsE4N0H04A,http://twitter.com/CarlosBolsonaro/status/844311047599276036,"March 21, 2017 at 07:13PM",,
@CarlosBolsonaro,"RT @benebarbosa_mvb: Jair Bolsonaro, que aniversaria hoje, detonou o desarmamento! https://t.co/pRAlPe2zh1",http://twitter.com/CarlosBolsonaro/status/844311661934792704,"March 21, 2017 at 07:16PM",,
@CarlosBolsonaro,20% of young Muslims in France think it's “acceptable to stand up for your... https://t.co/7X2B9BrK1h by #lobaoeletrico via @c0nvey,http://twitter.com/CarlosBolsonaro/status/844328389959995392,"March 21, 2017 at 08:22PM",,
@CarlosBolsonaro,RT @ojardimdoc: Olha nóis no Terra - https://t.co/dsPEfN6AWo #OJardimDasAfliçõesMaioNosCinemas,http://twitter.com/CarlosBolsonaro/status/844451425740558336,"March 22, 2017 at 04:31AM",,
@CarlosBolsonaro,"RT @joao_victorgt: Leitura obrigatória para quem quer entender o que está acontecendo com o Brasil é o livro A Nova Era e a Revolução Cultural, do @OdeCarvalho",http://twitter.com/CarlosBolsonaro/status/844451443704770560,"March 22, 2017 at 04:31AM",,
@CarlosBolsonaro,RT @PauloMartins10: Rodrigo Maia e Eunício Oliveira defendem o voto em lista fechada. Vão acabar fechando o Congresso.,http://twitter.com/CarlosBolsonaro/status/844451687305822208,"March 22, 2017 at 04:32AM",,
